city,lat,lng,country
Hathiakan,25.606,84.9997,India
Tungavi,10.6263,77.3294,India
Parur,11.5793,79.255,India
Suttamalli,8.6987,77.6323,India
Balgudar,25.2,86.0833,India
Murungattoluvu,11.1651,77.6411,India
Dhanwada,16.65,77.6667,India
Hosahalli,14.648,76.4672,India
Makaya,25.2242,87.864,India
Nisarpur,22.1088,74.8078,India
Kotli Ablu,30.3504,74.7868,India
Parsad,26.1586,86.3579,India
Aigali,16.72,75.06,India
Kinhalu,15.4431,76.1397,India
Nayagaon,24.5622,74.776,India
Terku Narippaiyur,9.1167,78.4188,India
Bilaspur,30.3044,77.3028,India
Bamora,24.0554,78.0893,India
Uppur,13.3945,74.7657,India
Chavuttahalli,12.4202,78.2352,India
Khathjari,24.7046,81.9891,India
Pasaul,26.2647,85.6756,India
Harewa,25.6831,86.5909,India
Birpur,32.6617,74.9518,India
Chilakhana,26.299,89.5892,India
Dharawat,25.0592,85.042,India
Bhagatpur,25.4098,86.3076,India
Thogaduru,12.0957,76.8078,India
Rellivalasa,17.9108,83.41,India
Tiruvengadam,9.2586,77.6748,India
Sendamangalam,11.7431,79.379,India
Kharagbani,26.4852,86.3073,India
Bag,22.359,74.7905,India
Chegurumomadi,18.2361,79.1974,India
Sakhua,26.1734,86.7624,India
Banaso,23.9884,85.7866,India
Kalaikunda,22.3392,87.2264,India
Nutakki,16.4139,80.6506,India
Paradarami,13.0833,78.9833,India
Bhatkhori,25.9156,86.9072,India
Dabhaura,25.1162,81.3044,India
Nandiyalam,12.9237,79.2635,India
Ahmadpur,23.8301,87.6866,India
Barwan,23.9409,87.935,India
Tiruvambalapuram,8.2514,77.7752,India
Manbazar,23.0615,86.6642,India
Simrol,22.5387,75.9111,India
Santamaguluru,16.1303,79.9486,India
Shyamnagar,22.97,88.38,India
Vemulanarva,16.966,80.26,India
Muddada,18.2385,83.8687,India
Janhapara,21.339,83.731,India
Budalur,10.7861,78.9864,India
Piploda,23.6073,74.942,India
Nallamadu,16.8802,81.3549,India
Pulluru,16.8301,80.6226,India
Madhubani,27.0001,84.104,India
Kalladai,10.7272,78.4634,India
Punjai Lakkapuram,11.305,77.7554,India
Neglur,14.9,75.6,India
Pachhapur,16.29,74.6,India
Periyapuliyur,11.4296,77.6309,India
Khandaich,24.8511,86.2395,India
Bikrampur Bande,25.8415,85.7424,India
Kusmaul,26.1911,87.1311,India
Devmaudaldal,24.6312,81.1594,India
Kanangle,16.29,74.6,India
Dodarasinakere,12.5083,77.02,India
Navani,11.3709,78.138,India
Hakka,25.9163,87.6474,India
Lakhna,25.8865,87.6001,India
Rahta,25.9213,86.9734,India
Baba Bakala,31.55,75.25,India
Palankottai,9.1356,77.6952,India
Jaisinghnagar,23.626,78.5726,India
Vadavalam,10.4286,78.8913,India
Paratdiha,24.1638,86.307,India
Muturkha,24.1044,86.2855,India
Kanhauli,26.4815,86.1876,India
Gandikunta,16.1699,80.9443,India
Raipur,25.4226,86.8498,India
Banki,26.1497,86.3626,India
Pathari,23.9333,78.2167,India
Kadimetla,15.7376,77.5385,India
Gudalur,10.783,78.4232,India
Gundi,18.6237,79.0923,India
Pagidyala,15.933,78.333,India
Ponneri,12.5972,78.5979,India
Velpuru,16.1496,79.863,India
Chinnakkavundanur,11.4559,77.8673,India
Bundehra,25.3776,86.7376,India
Zafargarh,17.7686,79.4859,India
Tadangam,12.1056,78.1226,India
Somasamudram,15.15,76.92,India
Karankot,17.2866,77.5644,India
Gudimulakhandrika,16.409,81.803,India
Punnaikkayal,8.6322,78.1119,India
Chinnampalaiyam,10.6604,77.0248,India
Budhma,25.6451,86.8317,India
Honge,15.88,74.56,India
Wangjing,24.3862,93.8604,India
Shahganj,22.8467,77.798,India
Jaisinghnagar,23.6858,81.3909,India
Maihma Sarja,30.311,74.8427,India
Chintapalle,17.8667,82.35,India
Mamidipalli,18.7772,78.2962,India
Wadgira,16.5858,77.098,India
Madhavaram,16.89,81.5937,India
Govindapuram,16.1548,80.1027,India
Malhargarh,24.2829,74.9902,India
Hamira,31.4589,75.4304,India
Jagannadapuram,13.2745,80.1802,India
Majali,14.9,74.1,India
Gidha,26.0507,86.8176,India
Pangunattam,12.1112,78.0123,India
Nambutalai,9.7277,79.0071,India
Keora,25.4374,85.0726,India
Katahra,26.2235,87.0643,India
Dinara,25.4613,78.3205,India
Rurka Kalan,31.07,75.41,India
Kattamuru,17.08,82.13,India
Hardiya,25.5301,84.4961,India
Kaikaram,16.812,81.366,India
Anantpur,16.889,75.0146,India
Idumbavanam,10.4224,79.6001,India
Valtoha,31.2074,74.6423,India
Rampura,14.881,76.7814,India
Punnavalli,16.4062,80.401,India
Konidena,16.0156,80.057,India
Minakshipuram,9.9908,77.3709,India
Rautara,25.663,87.5378,India
Adiyakkamangalam,10.7626,79.6775,India
Devanangurichchi,11.3895,77.8547,India
Nagathan,16.83,75.73,India
Khutha Baijnath,26.0268,87.117,India
Dagarua,25.8,87.64,India
Tamganj,26.2478,87.1569,India
Bisaul,26.6151,85.993,India
Jawalgeri,15.8656,76.8156,India
Patchur,12.5949,78.4622,India
Nadimpalem,16.2123,80.3097,India
Uppalaguptam,16.5667,82.1,India
Vaikuntam,11.5197,77.9398,India
Saidoke,30.5267,75.2867,India
Sundarsi,23.2688,76.4399,India
Gangadhar,18.5883,79.011,India
Alukkuli,11.4458,77.3574,India
Narikombu,12.9,75.03,India
Sanampudi,16.086,79.835,India
Kondalahalli,14.72,76.76,India
Muddanuru,14.6667,78.4,India
Baisuhalli,12.2064,78.1906,India
Singhana,22.1902,74.9702,India
Baikunthapur,22.9117,87.9668,India
Pinjranwan,25.1702,84.8203,India
Nagasamudra,14.72,76.76,India
Manchenahalli,13.5007,77.6035,India
Gandlapenta,14.05,78.3089,India
Pedavidu,16.8558,79.8937,India
Beltangadi,12.9795,75.2699,India
Havanur,14.8667,75.7,India
Kambaneri Pudukkudi,9.0685,77.3795,India
Vanukuru,16.4406,80.7379,India
Gold,33.5874,74.1445,India
Kondayampalaiyam,11.513,77.4371,India
Viralimalai,10.6023,78.5471,India
Badagabettu,13.3335,74.7999,India
Ganguru,16.4833,80.7333,India
Ekalbehri,21.8933,78.8794,India
Kannal,18.6938,79.4288,India
Ramasingavaram,16.8863,81.1083,India
Laila,12.99,75.27,India
Manchi,12.9,75.03,India
Mallappadi,12.5273,78.3756,India
Raun,26.3431,78.9443,India
Bishunpur,25.5665,87.4435,India
Pulivalam,10.7525,79.6352,India
Murajpur,25.9506,86.4713,India
Kirangur,12.4316,76.6993,India
Ulipuram,11.4667,78.4667,India
Perumbalai,11.9635,77.9375,India
Madhubani,26.3272,87.016,India
Puraini,26.0607,87.0331,India
Uppugunduru,15.673,80.167,India
Udburu,23.0333,85.3667,India
Berchha,23.2823,76.3199,India
Inole,17.8682,79.5545,India
Parol,32.346,75.4344,India
Dattapara,22.8491,88.9023,India
Badanahatti,15.3176,76.8258,India
Thikri,22.0634,75.4007,India
Jujharpur,25.7514,87.9634,India
Aldona,15.58,73.87,India
Nerinjippettai,11.6543,77.7586,India
Harbatpur,30.45,77.73,India
Piru,25.1009,84.5583,India
Yekambarakuppam,13.3168,79.5678,India
Chikkala,16.9698,81.5922,India
Jambukuttaippatti,12.3246,78.3443,India
Bhogapuram,18.0667,83.5,India
Saidabad,25.5489,85.3087,India
Honganur,12.6044,77.2175,India
Irungalur,10.9399,78.7619,India
Barbana,26.0719,87.2539,India
Sohta,26.2149,87.0826,India
Pettampalaiyam,11.3499,77.5706,India
Kaliganj,23.7348,88.2293,India
Sarpamari,26.3841,89.6891,India
Vardhamankota,17.3775,79.441,India
Budanur,12.55,76.9582,India
Nirna,17.77,77.14,India
Gobindpur,24.782,85.6943,India
Ladhuka,30.5082,74.0905,India
Fateh Nangal,31.9453,75.3191,India
Bijeraghogarh,23.9955,80.6066,India
Kukraun,25.7647,87.1847,India
Sivamalai,11.0319,77.5384,India
Somvarpet,12.597,75.8496,India
Unao,25.5784,78.6006,India
Damargidda,16.8189,77.5031,India
Kadiyadda,16.8774,81.5149,India
Pathraha,26.433,87.0743,India
Sekha,30.3586,75.644,India
Ayas,24.2508,87.7784,India
Rajapudi,17.183,82.05,India
Katuria,24.7476,86.7205,India
Chandwara,24.393,85.4798,India
Uranganpatti,9.9984,78.4297,India
Majra,25.7131,87.3637,India
Kommuru,16.0667,80.3667,India
Kottur,9.9038,77.4071,India
Khoragachhi,26.3344,87.5411,India
Nattakkadaiyur,11.0882,77.6637,India
Kasap,25.4702,84.6087,India
Pappampatti,10.4446,77.4048,India
Khem Karan Saray,25.1233,84.8117,India
Ghorbanki,26.5697,86.0484,India
Sarauni,24.8613,85.8712,India
Timmapuram,17.1036,81.0781,India
Muppalla,16.3198,80.0927,India
Khajuri,26.5216,84.3391,India
Barjhar,22.6012,74.2471,India
Gokhulapur,26.2479,87.1137,India
Uppinangadi,12.77,75.22,India
Khari,33.389,75.1514,India
Kuchai Kot,26.5559,84.3292,India
Gopalpur,19.2586,84.9052,India
Bagchini,26.4817,77.8185,India
Sowan,25.554,84.2334,India
Jawasa,26.6259,78.7418,India
Aranya Kalan,23.2448,76.7435,India
Cholavaram,13.2389,80.1627,India
Tsrar Sharif,33.8632,74.7652,India
Rasol,20.6298,85.3126,India
Vempatti,17.4488,79.5992,India
Segarai,10.73,79.5111,India
Korwar,16.92,76.24,India
Algun,31.2795,74.6517,India
Kalvarpatti,10.625,77.9375,India
Madepalli,12.5491,78.34,India
Tandarampattu,12.1533,78.9473,India
Andiyappanur,12.5342,78.7024,India
Anjehalli,12.1395,77.9808,India
Kadanadu,11.4607,76.7182,India
Rangapuram,15.4092,78.0746,India
Talakulam,8.1824,77.3161,India
Barpathar,26.2871,93.8884,India
Kunnattur,11.2727,77.4107,India
Kovilpatti,10.0283,77.5809,India
Babhangaon,25.7897,86.9767,India
Gamail,25.7062,86.9914,India
Kankanalapalle,15.9923,79.4848,India
Jagta,26.1321,87.1911,India
Kakarati,24.5639,80.2659,India
Durgi,16.4242,79.4928,India
Karuveppampatti,11.3983,77.8746,India
Kaglipur,12.8006,77.5082,India
Himmatpura,30.5271,75.3627,India
Chokkalingapuram,10.193,78.3973,India
Onda,25.2452,85.665,India
Molagavalli,15.3567,77.3301,India
Sarakkayhalli,12.2191,78.048,India
Bikkatti,11.3741,76.7513,India
Ramachandrapuram,16.5689,81.6645,India
Belludi,14.45,75.7833,India
Ralla,30.12,75.432,India
Vanavasi,11.7523,77.8779,India
Kanavaypudur,11.9282,78.1832,India
Chhapera,23.8948,76.4538,India
Wabagai,24.5309,93.9376,India
Parasbani,25.8249,87.2983,India
Uppalapadu,16.3862,79.9983,India
Gudalur,10.7898,78.1285,India
Kayatha,23.237,76.0189,India
Mokri,25.0184,83.5633,India
Nangal Lalchand,29.92,75.4,India
Dahi,22.1122,74.5879,India
Rani Sagar,25.6079,84.3626,India
Sanganakallu,15.1847,76.9703,India
Periyamuttur,12.463,78.1969,India
Unagatla,16.9611,81.661,India
Boddikurapadu,15.6591,79.7509,India
Sarenja,25.4449,83.8942,India
Guria,26.1633,86.9645,India
Ramgarh,25.2889,83.6535,India
Alampur,24.8721,83.8829,India
Chinnayagudem,17.047,81.481,India
Pararia,26.34,87.5896,India
Bendapudi,17.2673,82.3758,India
Pudukkottai,10.6118,78.0505,India
Sosale,12.233,76.917,India
Bhui,25.0894,85.3888,India
Gurmaila,25.4829,87.349,India
Penaballi,17.2103,80.6978,India
Ghalib Kalan,30.8372,75.3902,India
Ramapattanam,10.7106,76.9183,India
Moranha,27.1874,94.9156,India
Rudraprayag,30.28,78.98,India
Sukkampatti,10.5267,78.1728,India
Bageshwar,29.838,79.771,India
Hagaribommanahalli,15.04,76.2,India
Periyapodu,10.6099,76.8786,India
Sogam,34.5014,74.3823,India
Gandhwani,22.34,75.0048,India
Ganaram,18.5275,78.245,India
Vallahbhapuram,16.3528,80.7175,India
Angichettippalaiyam,11.7742,79.5255,India
Pasivedalajimma,17.0072,81.8292,India
Halgeri,14.5551,75.6099,India
Halge,15.88,74.56,India
Pallippatti,11.8722,77.897,India
Govindapalle,15.3525,78.5224,India
Sungal,32.9392,74.6935,India
Nelali,10.9282,77.4832,India
Andanappettai,10.7498,79.8226,India
Dharhwa,26.9104,84.2769,India
Kadlabalu,15.04,76.2,India
Jajireddigudem,17.3278,79.5711,India
Dhamnod,23.4421,74.9744,India
Itiki,14.951,76.0944,India
Susari,22.1797,74.7577,India
Ablu,30.3391,74.7879,India
Davuluru,16.2625,80.7436,India
Tarazu,34.2714,74.5009,India
Mandalavadi,12.6073,78.6055,India
Hegde,14.4667,74.4167,India
Alawandi,15.2303,75.9801,India
Kodigenahalli,13.7214,77.3863,India
Madanancheri,12.7034,78.5991,India
Nagayalanka,15.95,80.9167,India
Donabagatta,13.8951,75.7015,India
Esanai,11.3004,78.8314,India
Sirali,22.1519,77.0617,India
Barun,24.8602,84.2232,India
Silaiyampatti,9.8732,77.3927,India
Kottapalem,17.436,82.495,India
Konduru,16.678,80.573,India
Maddur,16.8667,77.6167,India
Kurichchi,11.7276,78.4102,India
Teghra,26.4929,86.368,India
Budamangalam,12.3792,79.2308,India
Mudhol,15.6406,75.9531,India
Dehri,25.4252,83.8201,India
Puttai,11.8957,78.8874,India
Amtala,26.1,91.39,India
Sorala,19.1492,84.7025,India
Gangapatnam,14.5237,80.1521,India
Duvvuru,14.5507,79.8331,India
Narayanpur,17.8589,76.9733,India
Velampatti,10.2311,78.2294,India
Nandnawan,25.0785,86.096,India
Yenmangandla,16.8839,78.0332,India
Melpanaikkadu,10.2599,79.1169,India
Morubagalu,13.9702,77.0411,India
Kod,22.885,75.1862,India
Tala,24.3735,81.1989,India
Gugi,16.7292,76.7469,India
Savadi,15.6469,75.6758,India
Chinna Kalaiyamputtur,10.4714,77.4657,India
Hirehalli,14.32,76.64,India
Pedda Mupparam,17.4792,79.6817,India
Rampatti,26.0028,86.8014,India
Borio,25.0344,87.5925,India
Navappatti,11.7393,77.7836,India
Neginhal,15.79,74.75,India
Tettu,13.6275,78.4322,India
Munagala,17.05,79.8333,India
Kurichedu,15.9026,79.5773,India
Belakvadi,12.255,77.1225,India
Gudivada,17.3974,82.7908,India
Sangam,17.8958,79.5708,India
Hamsavaram,17.2938,82.4942,India
Hathapur,26.5609,86.0247,India
Mosrah,18.6155,77.9718,India
Babai Kalan,22.8313,78.6774,India
Jori Kalan,24.2045,84.877,India
Mahagaon,17.5211,76.915,India
Ingleshwar,16.59,75.96,India
Hirehaluhosahalli,15.0105,76.836,India
Ghat Borul,17.77,77.14,India
Narsingi,18.0446,78.4254,India
Telaprolu,16.586,80.89,India
Koheda,18.1709,79.0934,India
Yeldurti,17.9074,78.3721,India
Kot Umachigi,15.5426,75.771,India
Seydunganallur,8.6624,77.8293,India
Tirumalaippatti,11.3353,78.2194,India
Velakalnattam,12.5505,78.4429,India
Hatti Mattur,14.9435,75.4239,India
Kirrayach,26.6322,78.3423,India
Panjampatti,10.3178,77.9263,India
Kunimedu,12.0885,79.894,India
Kadganchi,17.4437,76.6595,India
Khetko,23.7554,85.9122,India
Dhobipet,17.4716,78.087,India
Miryal,17.5661,78.8095,India
Koshanam,11.3701,77.3523,India
Damal,12.886,79.5922,India
Sriramapuram,16.4071,80.2971,India
Corgao,15.7096,73.7497,India
Akalgarh,30.8019,75.8582,India
Chennayyanakote,12.2719,75.9559,India
Yellanda,17.7929,79.5912,India
Kambur,10.1599,78.3264,India
Moman Barodiya,23.6042,76.3364,India
Varatanapalli,12.5828,78.302,India
Pedda Pendyala,17.923,79.4085,India
Kotabommali,18.5333,84.1667,India
Guttikonda,16.43,79.834,India
Mallaram,18.754,78.112,India
Kanavaypatti,10.1857,77.7347,India
Chikkerur,14.5326,75.3084,India
Tummapudi,16.378,80.6231,India
Tillaivilagam,10.4127,79.5547,India
Maddur,13.2397,79.5653,India
Chettiyapatti,10.424,77.8228,India
Tumberi,12.6986,78.5856,India
Dodda Siddavvanahalli,14.22,76.4,India
Kaniwara,22.2145,79.7366,India
Dirusumarru,16.4722,81.5295,India
Rajod,22.9501,75.064,India
Zulakallu,16.4442,79.7874,India
Ambara,22.1892,78.6903,India
Naduvalur,11.48,78.65,India
Hosuru,15.3797,77.4598,India
Gholia Kalan,30.6726,75.18,India
Honganur,11.94,76.95,India
Tummalacheruvu,17.7667,80.8,India
Agadallanka,16.7123,81.2732,India
Potangal,18.5661,77.7742,India
Dharmajigudem,16.9,81,India
Kovvali,16.7333,81.1667,India
Balvadi,21.4412,75.223,India
Vannikkonendal,8.9959,77.6245,India
Vadacheri,10.7324,78.5261,India
Lakhanapuram,18.7504,83.5534,India
Allahpur,26.3434,77.8195,India
Dalavaypattanam,10.6747,77.4845,India
Maisaram,17.1329,78.4367,India
Padakanti,18.6942,78.2842,India
Eduttavaynattam,11.8057,78.827,India
Bhelsi,24.7866,79.1281,India
Kanchanpalli,17.7427,79.3128,India
Nanguneri,8.4906,77.6588,India
Nellutla,17.7034,79.1956,India
Nettadahalli,12.133,78.0671,India
Gudluru,15.0729,79.9012,India
Vinjam,13.2544,79.263,India
Bandamurlanka,16.517,81.988,India
Vanduvancheri,10.4292,79.6498,India
Kalicherla,13.8833,78.5333,India
Kilankundal,10.7543,77.7269,India
Tullukuttinayakkanur,9.8149,77.6808,India
Mustafabad,18.2787,78.7108,India
Janglot,32.4353,75.5231,India
Rompicherla,13.7228,79.0542,India
Modachchur,11.4415,77.4288,India
Ramnagar,32.8073,75.3112,India
Channubanda,17.0331,80.8056,India
Bundala,31.1429,75.6615,India
Chalgeri,14.5652,75.7166,India
Jainagar,24.3756,85.6443,India
Virapperumanallur,11.7763,79.4466,India
Kandanati,15.6997,77.4757,India
Bishamagiri,19.3849,84.4715,India
Valasa,14.1632,76.9469,India
Koppunur,16.4867,79.3318,India
Gundumal,16.8939,77.7112,India
Penugolanu,16.9771,80.4369,India
Pedda Nindrakolanu,16.7342,81.3941,India
Ranjal,18.7458,77.9483,India
Kottadindulu,16.483,81.833,India
Thandewala,30.472,74.5898,India
Keregodu,12.6333,76.9167,India
Kot Fatah,30.1122,75.112,India
Nunihat,24.4843,87.1323,India
Kalas,15.0981,75.4067,India
Garsekurti,18.5083,78.9774,India
Silvarpatti,10.118,77.6241,India
Kharsod B,23.2225,75.386,India
Sini,22.7933,85.9454,India
Sirikonda,17.1947,79.7775,India
Polakala,13.3458,78.8167,India
Kodavatipudi,17.4887,82.6046,India
Nelkattumseval,9.24,77.53,India
Nimmekal,17.2372,79.6633,India
Pullalacheruvu,16.1584,79.4321,India
Deshnur,15.79,74.75,India
Balumath,23.8298,84.7888,India
Amingaon,26.23,91.67,India
Herseh Chhina,31.7453,74.783,India
Barhagarh,19.5676,84.5842,India
Madnur,18.5,77.6333,India
Malangam,34.4383,74.5575,India
Nagaiyampatti,11.4639,78.4801,India
Chinna Mupparam,17.6319,79.8411,India
Pappakudi,8.752,77.5026,India
Deodora,22.6149,80.3616,India
Harike,31.1661,74.9417,India
Hata,25.046,83.4632,India
Kandanur,10.1037,78.8254,India
Adigoppula,16.4402,79.6235,India
Khanapur,17.9004,79.9277,India
Chitvel,14.1667,79.3333,India
Tilvalli,14.6268,75.231,India
Hiramandalam,18.6708,83.9505,India
Amadalli,14.7667,74.2167,India
Magam,34.4595,74.2306,India
Dala,30.7773,75.2494,India
Punnappatti,10.2243,78.1982,India
Bommagondanahalli,13.8984,77.0733,India
Bharno,23.2204,84.8891,India
Abiramam,9.4423,78.4399,India
Phopnar Kalan,21.2365,76.3268,India
Nattarasankottai,9.869,78.5531,India
Manpur,22.4315,75.6211,India
Ragampet,18.6383,79.1441,India
Madaram,19.1653,79.4097,India
Kattirippulam,10.464,79.7597,India
Kodaimangalam,10.4733,77.507,India
Pata Uppal,18.1799,79.4762,India
Bachchannapet,17.7883,79.0349,India
Kalkuni,14.6,74.8333,India
Pyalakurti,15.7286,77.8168,India
Pillutla,16.539,79.9044,India
Vijayapuri,11.23,77.5,India
Teranikallu,15.6392,77.5303,India
Angallu,13.6287,78.4857,India
Maina,23.1712,76.6629,India
Bhalaiana,30.329,74.712,India
Ulatu,23.2766,85.5012,India
Kambhampadu,16.9822,80.6567,India
Sukand,26.6444,78.4752,India
Kaoni,30.4,74.663,India
Pallappalaiyam,11.3891,77.6027,India
Mudhol,16.35,75.2833,India
Ranod,25.0748,77.8761,India
Virapalle,14.15,78.8667,India
Khaur,32.8229,74.5112,India
Raonta,30.5619,75.19,India
Bargaon,23.1795,84.6991,India
Nesarg,15.9069,74.774,India
Tonk Khurd,23.0983,76.2155,India
Narona,17.5156,76.7182,India
Nottampatti,9.9772,77.7177,India
Mannegudam,17.4601,79.9177,India
Vidapanakallu,15.0667,77.1833,India
Karuppur,10.4918,78.3296,India
Srirangapur,16.1917,78.0507,India
Navipet,18.8022,77.9836,India
Jagannathpur,22.2211,85.6392,India
Basrur,13.6308,74.7377,India
Vairichettipalaiyam,11.2872,78.4893,India
Shelawadi,15.5833,75.4667,India
Guntapalli,14.7385,79.04,India
Raiparthi,17.7042,79.6081,India
Hale Dyamavvanahalli,14.2682,76.4904,India
Holagondi,15.02,75.95,India
Bagalvad,16.0528,76.8877,India
Pedda Penki,18.5853,83.5069,India
Belhatti,15.0818,75.6465,India
Tadinada,16.547,81.3219,India
Dilawarpur,19.0908,78.2275,India
Amudalapalle,15.9301,80.6899,India
Landupdih,23.1478,85.7817,India
Reddiyapatti,10.1581,78.1901,India
Medikunda,15.9581,77.6095,India
Perungulam,8.6413,77.9985,India
Shiddapur,13.6635,74.9121,India
Talwandi Chaudhrian,31.3,75.1764,India
Mangala,11.9998,76.9594,India
Rudravaram,15.266,78.628,India
Kolumalapalle,15.4774,78.1293,India
Anantasagaram,14.5715,79.4075,India
Hosuru,13.7399,77.4312,India
Yaragol,16.9047,77.0661,India
Tarichar Kalan,25.4118,78.89,India
Padmapuram,19.2428,83.8181,India
Yellareddi,18.5239,78.585,India
Tsallagundla,16.3522,79.9619,India
Chintakommadinne,14.4267,78.7618,India
Hudem,14.91,76.4,India
Nulvi,15.2728,75.1673,India
Mandalapalle,14.0209,77.7511,India
Majhgawan,24.8,80.8,India
Chinaur,25.9467,78.1024,India
Gangajalghati,23.42,87.12,India
Miduturu,15.7667,78.3,India
Tirupati,13.65,79.4167,India
Kalyan,19.2502,73.1602,India
Mysore,12.3086,76.6531,India
Hathras,27.36,78.03,India
Sitalpur,27.63,80.75,India
Ambala,30.3786,76.7725,India
Haripur,31.5322,75.9172,India
Pilibhit,28.6333,79.7667,India
Dudhauni,28.03,79.09,India
Malegaon,20.55,74.55,India
Navsari,20.8504,72.92,India
Tonk,26.1505,75.79,India
Porbandar,21.6425,69.6047,India
Hubli,15.3619,75.1231,India
Bhuj,23.25,69.67,India
Gulyam,15.3598,77.067,India
Puttige,13.0751,74.9597,India
Erraguntlakota,13.9622,79.2768,India
Kalimala,18.0738,81.7495,India
Namakadu,14.006,80.1194,India
Tigaon,21.6456,78.4576,India
Sorab,14.3814,75.0918,India
Palkot,22.8748,84.6433,India
Narasimharajapura,13.6108,75.512,India
Kodivalasa,13.2547,79.4249,India
Rangasamudram,13.714,78.2645,India
Vanipenta,14.7906,78.7805,India
Ottappidaram,8.9127,78.0218,India
Piprai,24.5097,77.9642,India
Mohdra,24.1849,79.9577,India
Pindra,24.9595,80.7879,India
Pondaluru,14.2535,79.2408,India
Talavadi,11.778,77.0055,India
Gonikoppal,12.183,75.9294,India
Barwadih,23.8478,84.1105,India
Mallampalli,18.1105,79.8494,India
Adivala,13.9131,76.6619,India
Marne,13.3284,75.0113,India
Naurhiya,24.2069,82.5655,India
Iawar,23.0094,76.5007,India
Taisar,22.4867,84.1804,India
Kesli,23.4183,78.8062,India
Ukwa,21.971,80.4662,India
Nulivedu,14.1002,78.5548,India
Kanajanahalli,14.1092,76.8381,India
Oppicherla,16.4444,79.6967,India
Bayaram,18.0506,80.7375,India
Mariyadau,24.2762,79.6559,India
Karajgi,17.2827,76.2149,India
Timmapuram,15.4887,78.5744,India
Katteragandla,15.0091,78.9584,India
Ghattupal,17.0725,78.9239,India
Ratangarh,24.8167,75.1167,India
Kondrukota,17.1717,81.8317,India
Prabhat Pattan,21.6407,78.2722,India
Phagu,26.8403,88.7682,India
Umreth,22.1262,78.7149,India
Settivaripalle,14.7543,78.7649,India
Charakunda,16.6916,78.7054,India
Kharsawan,22.7909,85.831,India
Gazulapalle,15.4036,78.6176,India
Venkatadripalem,16.0506,79.217,India
Sanchi,23.4865,77.7378,India
Peddannavaripalle,14.2535,78.3384,India
Sulahpet,17.4014,77.3472,India
Jonnagiri,15.2303,77.5714,India
Mansong,27.1662,88.5744,India
Miyar,13.1945,75.0484,India
Kishtwar,33.3135,75.7673,India
